Season,TeamID,Score_avg,OppScore_avg,FGM_avg,OppFGM_avg,FGA_avg,OppFGA_avg,FGM3_avg,OppFGM3_avg,FGA3_avg,OppFGA3_avg,FTM_avg,OppFTM_avg,FTA_avg,OppFTA_avg,OR_avg,OppOR_avg,DR_avg,OppDR_avg,Ast_avg,OppAst_avg,TO_avg,OppTO_avg,Stl_avg,OppStl_avg,Blk_avg,OppBlk_avg,PF_avg,OppPF_avg,WinCount,LossCount,WinPct
2006,1207,66.66666666666667,59.53333333333333,23.966666666666665,21.8,50.8,51.6,6.9,6.4,19.133333333333333,18.166666666666668,11.833333333333334,9.533333333333333,16.8,14.1,10.7,10.133333333333333,21.9,18.8,15.533333333333333,12.133333333333333,11.733333333333333,12.266666666666667,6.033333333333333,5.166666666666667,3.533333333333333,3.466666666666667,14.933333333333334,15.7,21,9,0.7
2007,1207,68.46875,56.875,24.5,19.6875,48.375,51.40625,6.28125,5.96875,17.15625,19.40625,13.1875,11.53125,18.375,16.25,10.75,11.4375,22.53125,16.09375,14.34375,10.71875,13.75,12.53125,5.21875,6.9375,5.03125,2.21875,16.5,17.84375,26,6,0.8125
2008,1207,69.71875,57.96875,25.09375,19.71875,51.625,53.75,7.84375,5.5625,20.625,18.59375,11.6875,12.96875,17.5625,19.21875,9.90625,12.34375,25.09375,20.03125,15.6875,10.78125,13.21875,12.78125,7.125,6.9375,4.9375,2.75,17.53125,16.6875,27,5,0.84375
2009,1207,69.2,63.53333333333333,23.833333333333332,22.333333333333332,51.13333333333333,55.7,6.066666666666666,5.7,18.366666666666667,18.0,15.466666666666667,13.166666666666666,21.733333333333334,18.6,10.133333333333333,13.2,22.966666666666665,20.233333333333334,13.666666666666666,11.933333333333334,14.6,14.433333333333334,7.966666666666667,6.966666666666667,4.0,3.0,17.8,18.233333333333334,16,14,0.5333333333333333
2010,1207,73.24242424242425,65.12121212121212,26.484848484848484,22.90909090909091,53.15151515151515,55.60606060606061,6.181818181818182,6.151515151515151,15.93939393939394,18.87878787878788,14.090909090909092,13.151515151515152,19.78787878787879,18.363636363636363,9.666666666666666,11.272727272727273,23.696969696969695,19.848484848484848,15.454545454545455,13.090909090909092,13.787878787878787,13.121212121212121,7.03030303030303,7.2727272727272725,4.7272727272727275,3.909090909090909,16.90909090909091,18.454545454545453,23,10,0.696969696969697
2011,1207,71.03225806451613,66.09677419354838,25.451612903225808,23.193548387096776,53.25806451612903,55.45161290322581,7.032258064516129,5.290322580645161,19.516129032258064,16.032258064516128,13.096774193548388,14.419354838709678,17.903225806451612,20.322580645161292,10.064516129032258,11.387096774193548,23.64516129032258,19.870967741935484,15.129032258064516,12.225806451612904,13.419354838709678,11.548387096774194,6.129032258064516,7.064516129032258,4.451612903225806,3.806451612903226,18.612903225806452,17.032258064516128,21,10,0.6774193548387096
2012,1207,68.43333333333334,59.1,24.233333333333334,20.633333333333333,52.86666666666667,53.5,5.466666666666667,4.633333333333334,15.933333333333334,17.4,14.5,13.2,20.833333333333332,19.3,11.3,10.9,25.033333333333335,20.2,13.5,11.366666666666667,12.6,12.933333333333334,6.233333333333333,6.8,4.866666666666666,2.8,17.833333333333332,18.966666666666665,22,8,0.7333333333333333
2013,1207,64.58064516129032,55.74193548387097,23.0,19.419354838709676,50.41935483870968,51.61290322580645,5.870967741935484,5.354838709677419,16.419354838709676,17.580645161290324,12.709677419354838,11.548387096774194,18.677419354838708,17.35483870967742,9.225806451612904,10.806451612903226,23.70967741935484,20.93548387096774,14.806451612903226,10.903225806451612,12.67741935483871,14.225806451612904,7.548387096774194,6.354838709677419,3.838709677419355,3.2903225806451615,16.870967741935484,18.322580645161292,25,6,0.8064516129032258
2014,1207,70.2258064516129,67.38709677419355,24.161290322580644,21.387096774193548,52.58064516129032,51.935483870967744,5.290322580645161,6.0,16.193548387096776,18.483870967741936,16.612903225806452,18.612903225806452,23.193548387096776,26.806451612903224,10.129032258064516,11.225806451612904,23.451612903225808,21.70967741935484,13.129032258064516,11.870967741935484,11.870967741935484,11.838709677419354,5.903225806451613,5.935483870967742,4.32258064516129,2.6774193548387095,21.838709677419356,20.903225806451612,17,14,0.5483870967741935
2015,1207,70.70967741935483,64.64516129032258,24.193548387096776,20.967741935483872,53.225806451612904,52.064516129032256,5.838709677419355,6.548387096774194,16.806451612903224,18.258064516129032,16.483870967741936,16.161290322580644,23.483870967741936,22.870967741935484,11.193548387096774,10.903225806451612,23.93548387096774,21.451612903225808,13.161290322580646,11.225806451612904,12.64516129032258,13.548387096774194,7.741935483870968,6.193548387096774,4.903225806451613,3.7419354838709675,20.193548387096776,20.161290322580644,21,10,0.6774193548387096
2016,1207,73.63636363636364,71.81818181818181,24.848484848484848,22.96969696969697,56.303030303030305,55.72727272727273,7.909090909090909,6.03030303030303,23.333333333333332,17.303030303030305,16.03030303030303,19.848484848484848,21.333333333333332,27.484848484848484,9.575757575757576,10.393939393939394,26.21212121212121,24.242424242424242,14.909090909090908,12.363636363636363,13.393939393939394,11.393939393939394,5.454545454545454,6.212121212121212,4.424242424242424,2.757575757575758,22.87878787878788,19.303030303030305,15,18,0.45454545454545453
2017,1207,74.03125,72.15625,25.25,24.9375,54.78125,59.15625,6.4375,6.21875,18.4375,19.1875,17.09375,16.0625,23.34375,22.96875,9.53125,11.46875,26.125,23.28125,15.0,12.5,14.1875,12.21875,5.46875,6.90625,4.59375,3.4375,21.0,20.875,14,18,0.4375
2018,1207,78.33333333333333,76.46666666666667,26.666666666666668,27.366666666666667,58.766666666666666,62.333333333333336,7.533333333333333,8.633333333333333,20.6,24.8,17.466666666666665,13.1,22.533333333333335,17.633333333333333,10.9,9.666666666666666,27.466666666666665,23.966666666666665,17.4,15.3,15.266666666666667,12.566666666666666,5.466666666666667,7.1,3.6666666666666665,3.433333333333333,17.7,19.033333333333335,15,15,0.5
2019,1207,79.90625,78.28125,27.15625,27.75,61.09375,64.3125,8.25,8.9375,23.0,26.0625,17.34375,13.84375,23.59375,19.40625,10.75,10.125,28.875,26.09375,16.59375,15.09375,13.59375,12.125,5.90625,7.75,4.0625,3.46875,17.6875,19.46875,19,13,0.59375
2020,1207,74.65625,73.875,26.25,26.34375,60.03125,61.0,6.4375,9.28125,18.59375,25.53125,15.71875,11.90625,20.375,16.21875,11.8125,10.65625,26.375,24.40625,14.96875,15.3125,13.53125,13.46875,6.25,7.625,4.0625,3.09375,16.09375,18.90625,15,17,0.46875
2021,1207,71.36,70.68,24.84,25.8,58.52,62.12,8.32,8.04,22.72,24.68,13.36,11.04,17.72,16.08,9.8,8.96,26.76,23.44,12.84,14.52,15.04,10.88,5.92,7.76,3.88,2.8,5.08,7.04,13,12,0.52
2022,1207,70.70967741935483,77.03225806451613,24.838709677419356,27.806451612903224,62.064516129032256,60.516129032258064,7.645161290322581,9.290322580645162,22.35483870967742,25.161290322580644,13.387096774193548,12.129032258064516,18.0,16.70967741935484,11.03225806451613,8.774193548387096,22.838709677419356,24.580645161290324,11.806451612903226,16.967741935483872,12.64516129032258,12.03225806451613,7.161290322580645,6.903225806451613,3.838709677419355,4.516129032258065,16.193548387096776,15.96774193548387,6,25,0.1935483870967742
2023,1207,69.53125,78.125,25.5625,28.6875,60.40625,62.5,5.78125,9.625,18.71875,24.71875,12.625,11.125,17.59375,15.28125,9.375,9.15625,23.65625,24.84375,11.875,17.25,11.75,10.5,6.15625,8.09375,4.5625,3.0,14.4375,15.34375,7,25,0.21875
2024,1207,71.625,77.16666666666667,24.375,28.333333333333332,58.583333333333336,58.625,8.125,7.458333333333333,24.0,21.708333333333332,14.75,13.041666666666666,20.583333333333332,18.458333333333332,10.5,9.0,20.666666666666668,22.666666666666668,12.333333333333334,15.583333333333334,11.541666666666666,10.791666666666666,5.875,7.208333333333333,3.375,3.8333333333333335,16.458333333333332,16.583333333333332,8,16,0.3333333333333333
2003,1208,79.18518518518519,73.18518518518519,28.51851851851852,26.51851851851852,61.44444444444444,61.0,6.703703703703703,6.777777777777778,17.62962962962963,20.037037037037038,15.444444444444445,13.37037037037037,21.62962962962963,19.074074074074073,12.814814814814815,12.925925925925926,24.59259259259259,23.74074074074074,17.925925925925927,14.481481481481481,11.555555555555555,13.444444444444445,7.62962962962963,6.037037037037037,4.37037037037037,3.1481481481481484,17.185185185185187,18.88888888888889,19,8,0.7037037037037037
2004,1208,66.24137931034483,65.17241379310344,22.0,23.24137931034483,51.86206896551724,52.3448275862069,5.758620689655173,6.103448275862069,17.137931034482758,18.517241379310345,16.482758620689655,12.586206896551724,23.413793103448278,18.93103448275862,12.96551724137931,11.10344827586207,21.75862068965517,21.06896551724138,13.137931034482758,13.793103448275861,15.241379310344827,15.482758620689655,8.137931034482758,7.344827586206897,3.2413793103448274,2.586206896551724,19.20689655172414,20.689655172413794,16,13,0.5517241379310345
2005,1208,60.107142857142854,67.78571428571429,20.892857142857142,24.107142857142858,52.857142857142854,52.214285714285715,5.464285714285714,5.321428571428571,18.285714285714285,16.25,12.857142857142858,14.25,20.285714285714285,21.714285714285715,11.142857142857142,11.071428571428571,20.821428571428573,24.821428571428573,9.678571428571429,12.785714285714286,15.25,15.464285714285714,7.464285714285714,8.214285714285714,3.2857142857142856,3.0714285714285716,19.607142857142858,19.392857142857142,8,20,0.2857142857142857
2006,1208,70.33333333333333,70.93333333333334,25.766666666666666,25.233333333333334,59.766666666666666,55.6,6.966666666666667,5.8,20.466666666666665,16.633333333333333,11.833333333333334,14.666666666666666,18.166666666666668,22.166666666666668,13.133333333333333,12.6,21.7,24.233333333333334,12.566666666666666,13.6,15.466666666666667,17.466666666666665,9.066666666666666,7.866666666666666,4.466666666666667,3.2333333333333334,19.533333333333335,17.866666666666667,15,15,0.5
2007,1208,74.4,68.13333333333334,27.766666666666666,24.366666666666667,60.63333333333333,56.333333333333336,7.933333333333334,7.3,21.133333333333333,20.9,10.933333333333334,12.1,16.5,17.9,14.1,10.933333333333334,24.133333333333333,21.666666666666668,14.633333333333333,13.0,15.666666666666666,15.666666666666666,8.8,8.233333333333333,4.566666666666666,3.6,17.466666666666665,16.833333333333332,17,13,0.5666666666666667
2008,1208,67.875,66.96875,24.5625,24.4375,57.78125,57.1875,5.96875,6.15625,18.125,19.96875,12.78125,11.9375,18.9375,18.6875,13.65625,11.625,24.8125,22.75,11.53125,12.75,14.75,13.0,6.71875,6.6875,3.4375,3.96875,18.0625,17.28125,16,16,0.5
2009,1208,64.90625,69.90625,23.71875,25.84375,57.5625,60.375,6.375,6.46875,18.65625,19.59375,11.09375,11.75,17.375,17.09375,12.625,12.34375,24.96875,24.5,13.03125,13.96875,17.375,14.78125,7.28125,9.125,3.8125,4.25,16.71875,16.21875,12,20,0.375
2010,1208,68.64516129032258,69.35483870967742,24.483870967741936,24.774193548387096,53.67741935483871,57.483870967741936,4.838709677419355,6.129032258064516,13.225806451612904,18.322580645161292,14.838709677419354,13.67741935483871,20.677419354838708,18.580645161290324,12.419354838709678,11.483870967741936,23.612903225806452,20.129032258064516,13.709677419354838,11.451612903225806,15.193548387096774,11.870967741935484,6.032258064516129,8.225806451612904,4.67741935483871,4.548387096774194,16.225806451612904,17.612903225806452,14,17,0.45161290322580644
2011,1208,68.8125,64.28125,25.0,22.34375,55.375,56.4375,4.71875,5.8125,13.875,18.0625,14.09375,13.78125,20.25,19.8125,12.375,11.78125,25.34375,21.25,15.1875,8.9375,13.40625,12.21875,6.5,6.65625,5.03125,3.4375,16.5,17.0625,21,11,0.65625
2012,1208,60.9375,62.96875,21.625,21.28125,54.6875,50.78125,6.3125,5.96875,20.25,18.09375,11.375,14.4375,16.5625,20.84375,10.875,10.0625,22.40625,24.78125,10.96875,10.375,10.375,11.59375,6.21875,4.5625,3.6875,3.46875,17.3125,15.9375,15,17,0.46875
2013,1208,60.8125,61.59375,19.875,20.65625,48.65625,53.25,5.875,6.5625,16.4375,19.96875,15.1875,13.71875,21.875,20.15625,10.40625,10.9375,24.96875,22.0,11.59375,10.125,14.5625,11.75,5.625,7.625,4.15625,3.125,16.90625,19.34375,15,17,0.46875
2014,1208,69.03125,66.75,22.59375,21.875,51.46875,54.8125,4.96875,6.0,14.1875,19.125,18.875,17.0,27.875,23.875,11.78125,10.875,25.34375,22.03125,10.25,9.65625,12.65625,10.28125,4.96875,6.5,4.65625,4.09375,18.875,21.5,19,13,0.59375
2015,1208,68.34375,64.1875,22.75,22.09375,52.28125,57.0625,5.625,6.25,16.375,20.21875,17.21875,13.75,25.0,19.5625,10.875,11.03125,27.15625,22.78125,12.59375,10.34375,12.75,11.09375,5.59375,6.0625,4.65625,3.8125,18.40625,20.625,21,11,0.65625
2016,1208,70.09375,69.0,23.25,22.34375,55.3125,58.21875,6.40625,7.375,17.5,22.5625,17.1875,16.9375,24.46875,24.21875,11.65625,11.6875,27.53125,24.125,12.375,11.0625,13.4375,10.6875,4.875,6.34375,5.21875,3.8125,20.9375,21.0625,19,13,0.59375
2017,1208,71.25,70.09375,24.375,24.34375,55.75,59.5625,5.0,7.0625,15.59375,21.34375,17.5,14.34375,23.125,20.53125,9.8125,10.8125,27.40625,24.0,12.59375,11.59375,13.25,11.71875,5.375,6.46875,3.75,3.59375,19.0,20.46875,18,14,0.5625
2018,1208,68.0909090909091,66.72727272727273,23.242424242424242,23.575757575757574,55.303030303030305,59.84848484848485,6.090909090909091,7.484848484848484,19.151515151515152,22.515151515151516,15.515151515151516,12.090909090909092,22.181818181818183,16.575757575757574,12.303030303030303,11.0,27.12121212121212,23.03030303030303,12.181818181818182,10.515151515151516,12.727272727272727,9.636363636363637,3.8181818181818183,5.909090909090909,4.7272727272727275,3.121212121212121,16.151515151515152,20.151515151515152,18,15,0.5454545454545454
2019,1208,71.0625,73.875,24.25,26.65625,55.03125,62.59375,6.5625,7.4375,20.40625,22.375,16.0,13.125,22.6875,18.75,11.15625,12.03125,26.78125,22.96875,13.21875,12.0625,15.8125,10.90625,5.78125,7.5,5.09375,3.125,17.65625,18.875,11,21,0.34375
2020,1208,75.74193548387096,75.51612903225806,27.225806451612904,27.870967741935484,60.45161290322581,61.774193548387096,7.032258064516129,6.870967741935484,23.387096774193548,21.483870967741936,14.258064516129032,12.903225806451612,20.29032258064516,19.483870967741936,11.548387096774194,11.225806451612904,26.129032258064516,25.0,13.548387096774194,12.903225806451612,14.64516129032258,13.064516129032258,7.129032258064516,6.32258064516129,3.193548387096774,3.3870967741935485,19.129032258064516,17.93548387096774,15,16,0.4838709677419355
2021,1208,77.2,78.6,28.12,28.64,61.76,61.92,6.4,7.76,19.8,22.72,14.56,13.56,21.2,19.44,10.16,10.28,22.84,22.96,14.84,13.76,15.6,15.88,8.56,8.64,2.48,4.48,4.24,4.64,13,12,0.52
2022,1208,69.8125,78.5,23.84375,29.4375,53.90625,62.125,6.40625,8.90625,19.9375,25.53125,15.71875,10.71875,21.03125,14.96875,6.59375,9.34375,22.71875,23.03125,13.875,16.53125,13.65625,10.75,5.21875,7.8125,2.15625,5.0,15.03125,17.78125,6,26,0.1875
2023,1208,68.53125,71.53125,22.75,26.28125,55.34375,59.78125,6.71875,7.0,21.125,21.96875,16.3125,11.96875,22.4375,17.28125,8.78125,9.375,23.15625,23.3125,11.1875,14.65625,12.5,10.78125,6.3125,6.6875,2.625,3.625,16.03125,18.375,16,16,0.5
2024,1208,75.875,73.875,25.333333333333332,26.708333333333332,58.75,61.666666666666664,8.208333333333334,7.416666666666667,23.583333333333332,23.208333333333332,17.0,13.041666666666666,23.291666666666668,18.125,8.0,9.083333333333334,24.0,24.291666666666668,12.083333333333334,14.583333333333334,11.416666666666666,11.625,6.583333333333333,6.5,3.4583333333333335,4.166666666666667,16.958333333333332,18.666666666666668,14,10,0.5833333333333334
2003,1209,73.21428571428571,73.46428571428571,26.642857142857142,26.857142857142858,58.785714285714285,59.107142857142854,6.107142857142857,6.571428571428571,18.25,19.5,13.821428571428571,13.178571428571429,19.464285714285715,19.25,11.5,12.678571428571429,22.178571428571427,22.857142857142858,13.285714285714286,14.607142857142858,14.535714285714286,15.107142857142858,7.607142857142857,8.428571428571429,4.928571428571429,2.9642857142857144,17.142857142857142,17.785714285714285,13,15,0.4642857142857143
2004,1209,73.51851851851852,68.48148148148148,26.444444444444443,24.444444444444443,56.74074074074074,59.111111111111114,6.777777777777778,5.962962962962963,19.74074074074074,20.22222222222222,13.851851851851851,13.62962962962963,19.11111111111111,19.88888888888889,12.037037037037036,13.481481481481481,24.25925925925926,20.88888888888889,15.74074074074074,12.518518518518519,15.37037037037037,14.666666666666666,7.2592592592592595,8.777777777777779,3.6666666666666665,3.074074074074074,18.444444444444443,17.25925925925926,18,9,0.6666666666666666
2005,1209,70.03571428571429,72.46428571428571,24.642857142857142,26.357142857142858,58.07142857142857,59.785714285714285,8.714285714285714,6.607142857142857,23.964285714285715,19.428571428571427,12.035714285714286,13.142857142857142,17.071428571428573,18.785714285714285,11.178571428571429,13.392857142857142,22.892857142857142,24.571428571428573,12.857142857142858,13.928571428571429,13.071428571428571,12.607142857142858,6.321428571428571,6.714285714285714,4.714285714285714,2.4285714285714284,17.25,15.928571428571429,13,15,0.4642857142857143
2006,1209,65.10344827586206,71.3103448275862,22.96551724137931,25.17241379310345,55.48275862068966,55.275862068965516,6.517241379310345,6.206896551724138,18.689655172413794,17.448275862068964,12.655172413793103,14.758620689655173,19.20689655172414,21.482758620689655,11.586206896551724,12.689655172413794,20.96551724137931,23.79310344827586,12.10344827586207,14.96551724137931,14.10344827586207,13.206896551724139,6.517241379310345,7.862068965517241,3.6551724137931036,4.137931034482759,18.75862068965517,17.482758620689655,7,22,0.2413793103448276
2007,1209,64.29032258064517,71.80645161290323,22.096774193548388,26.032258064516128,51.45161290322581,58.225806451612904,5.806451612903226,7.129032258064516,15.96774193548387,21.225806451612904,14.290322580645162,12.612903225806452,21.774193548387096,18.35483870967742,10.774193548387096,12.580645161290322,23.0,22.29032258064516,10.935483870967742,15.096774193548388,15.838709677419354,12.193548387096774,5.709677419354839,8.0,3.161290322580645,3.806451612903226,16.612903225806452,18.838709677419356,11,20,0.3548387096774194
2008,1209,61.56666666666667,66.23333333333333,22.333333333333332,22.6,52.86666666666667,49.2,5.933333333333334,6.3,16.033333333333335,17.866666666666667,10.966666666666667,14.733333333333333,17.066666666666666,21.133333333333333,12.1,9.133333333333333,20.7,21.433333333333334,10.5,13.0,15.0,13.6,6.9,6.666666666666667,2.2666666666666666,3.3,18.766666666666666,16.866666666666667,9,21,0.3
2009,1209,59.333333333333336,63.63333333333333,22.0,22.466666666666665,52.93333333333333,51.56666666666667,5.533333333333333,6.666666666666667,17.4,19.533333333333335,9.8,12.033333333333333,15.9,18.133333333333333,10.466666666666667,10.566666666666666,21.5,23.533333333333335,11.2,13.366666666666667,12.5,13.033333333333333,6.933333333333334,5.833333333333333,2.5,3.1333333333333333,17.733333333333334,15.5,10,20,0.3333333333333333
2010,1209,61.806451612903224,64.06451612903226,23.032258064516128,21.580645161290324,55.096774193548384,50.41935483870968,4.290322580645161,5.483870967741935,13.225806451612904,16.741935483870968,11.451612903225806,15.419354838709678,16.741935483870968,21.774193548387096,13.096774193548388,11.741935483870968,20.225806451612904,21.64516129032258,11.03225806451613,12.612903225806452,13.35483870967742,14.096774193548388,6.967741935483871,7.064516129032258,3.225806451612903,3.5161290322580645,18.93548387096774,15.903225806451612,11,20,0.3548387096774194
2011,1209,61.903225806451616,64.12903225806451,22.806451612903224,20.225806451612904,54.064516129032256,49.935483870967744,5.774193548387097,5.741935483870968,16.516129032258064,17.387096774193548,10.516129032258064,17.93548387096774,17.70967741935484,25.258064516129032,12.451612903225806,10.64516129032258,23.129032258064516,22.322580645161292,13.03225806451613,11.290322580645162,14.935483870967742,13.451612903225806,6.483870967741935,6.709677419354839,4.774193548387097,3.3548387096774195,21.225806451612904,16.387096774193548,12,19,0.3870967741935484
2012,1209,67.65625,59.25,24.78125,20.78125,56.875,54.1875,5.15625,6.5,16.28125,20.3125,12.9375,11.1875,19.71875,16.4375,11.46875,11.25,24.53125,23.75,12.625,12.03125,11.625,15.0,9.28125,5.65625,5.25,4.03125,16.09375,16.96875,21,11,0.65625
2013,1209,67.6,67.23333333333333,23.533333333333335,22.966666666666665,54.03333333333333,52.333333333333336,7.0,7.566666666666666,19.6,20.7,13.533333333333333,13.733333333333333,18.866666666666667,19.366666666666667,9.666666666666666,10.566666666666666,21.7,23.266666666666666,11.266666666666667,13.8,11.633333333333333,13.533333333333333,7.7,5.333333333333333,4.1,4.033333333333333,17.166666666666668,17.233333333333334,14,16,0.4666666666666667
2014,1209,77.64516129032258,68.38709677419355,26.451612903225808,23.516129032258064,56.29032258064516,55.58064516129032,7.516129032258065,7.903225806451613,19.741935483870968,22.93548387096774,17.225806451612904,13.451612903225806,22.225806451612904,20.0,7.935483870967742,12.03225806451613,23.161290322580644,24.258064516129032,13.290322580645162,12.129032258064516,8.03225806451613,13.580645161290322,7.870967741935484,4.064516129032258,4.709677419354839,2.5161290322580645,17.35483870967742,18.838709677419356,23,8,0.7419354838709677
2015,1209,70.625,62.4375,25.4375,20.21875,53.5625,52.9375,4.6875,7.25,14.71875,22.21875,15.0625,14.75,20.5625,20.84375,9.375,12.21875,23.21875,21.3125,13.21875,12.84375,10.6875,14.84375,8.90625,4.6875,4.25,2.46875,18.4375,17.5,23,9,0.71875
2016,1209,65.03571428571429,65.64285714285714,23.142857142857142,21.464285714285715,52.857142857142854,52.07142857142857,5.0,6.964285714285714,14.357142857142858,21.214285714285715,13.75,15.75,19.821428571428573,21.5,8.0,10.178571428571429,22.678571428571427,24.714285714285715,11.607142857142858,12.571428571428571,11.928571428571429,14.0,6.535714285714286,5.5,2.9642857142857144,3.0357142857142856,19.321428571428573,18.107142857142858,14,14,0.5
2017,1209,72.8,70.36666666666666,26.566666666666666,23.066666666666666,56.8,55.8,7.333333333333333,8.4,20.766666666666666,25.966666666666665,12.333333333333334,15.833333333333334,19.166666666666668,22.333333333333332,10.0,10.366666666666667,25.233333333333334,23.1,11.866666666666667,13.4,13.966666666666667,13.8,6.766666666666667,6.233333333333333,4.033333333333333,2.7666666666666666,20.433333333333334,17.933333333333334,18,12,0.6
2018,1209,74.40625,67.75,26.40625,21.90625,57.375,55.75,9.21875,8.71875,23.59375,25.71875,12.375,15.21875,18.125,21.8125,8.65625,12.125,24.84375,24.84375,12.8125,12.96875,11.46875,14.21875,7.15625,4.875,4.46875,3.4375,18.5625,16.625,22,10,0.6875
2019,1209,75.8125,73.0625,26.375,25.46875,57.375,59.90625,9.625,9.03125,25.0625,27.375,13.4375,13.09375,20.46875,18.75,8.03125,12.46875,24.59375,26.40625,12.125,14.90625,11.78125,15.0,7.84375,5.09375,4.6875,3.15625,17.46875,17.65625,23,9,0.71875
2020,1209,77.06666666666666,74.1,27.1,24.1,62.166666666666664,58.0,8.4,6.166666666666667,23.466666666666665,20.633333333333333,14.466666666666667,19.733333333333334,19.433333333333334,27.233333333333334,11.233333333333333,12.066666666666666,24.6,25.1,14.2,12.333333333333334,14.066666666666666,15.433333333333334,7.566666666666666,6.1,4.1,3.8,21.933333333333334,17.866666666666667,17,13,0.5666666666666667
2021,1209,77.0,74.1,27.85,25.5,61.6,60.9,7.45,8.45,21.6,24.8,13.85,14.65,20.1,21.05,9.45,10.9,24.0,23.9,15.65,12.3,11.9,13.4,6.65,6.65,4.4,3.05,8.05,8.7,14,6,0.7
2022,1209,68.32,67.24,23.92,23.36,61.16,54.92,7.28,7.92,22.56,20.92,13.2,12.6,18.44,18.0,11.0,8.48,21.96,24.48,12.56,13.24,11.24,14.52,8.24,6.12,4.24,3.44,16.56,16.8,15,10,0.6
2023,1209,65.07142857142857,70.92857142857143,23.214285714285715,24.857142857142858,56.42857142857143,55.857142857142854,5.0,6.892857142857143,17.25,18.892857142857142,13.642857142857142,14.321428571428571,18.928571428571427,19.785714285714285,8.5,8.0,21.214285714285715,22.535714285714285,10.428571428571429,13.0,12.5,11.464285714285714,5.678571428571429,6.928571428571429,3.357142857142857,3.8214285714285716,17.857142857142858,17.428571428571427,7,21,0.25
2024,1209,75.5909090909091,76.4090909090909,27.5,26.727272727272727,63.5,61.72727272727273,7.0,6.954545454545454,22.09090909090909,23.727272727272727,13.590909090909092,16.0,18.136363636363637,23.09090909090909,8.772727272727273,9.454545454545455,24.818181818181817,25.454545454545453,11.227272727272727,13.590909090909092,9.227272727272727,9.363636363636363,5.2272727272727275,5.2727272727272725,2.772727272727273,4.181818181818182,18.454545454545453,16.0,9,13,0.4090909090909091
2003,1210,74.07142857142857,69.60714285714286,27.035714285714285,25.142857142857142,60.535714285714285,59.42857142857143,5.678571428571429,6.821428571428571,16.357142857142858,18.964285714285715,14.321428571428571,12.5,21.142857142857142,18.357142857142858,14.035714285714286,12.25,24.75,23.071428571428573,15.571428571428571,15.25,15.178571428571429,15.214285714285714,8.071428571428571,7.75,5.357142857142857,4.357142857142857,18.571428571428573,19.428571428571427,14,14,0.5
2004,1210,78.0625,67.28125,27.4375,22.75,58.375,58.90625,7.25,5.71875,19.375,19.4375,15.9375,16.0625,23.0,24.28125,11.375,14.0625,26.09375,23.25,15.78125,12.46875,15.46875,17.28125,8.84375,7.3125,4.84375,3.53125,21.21875,20.125,23,9,0.71875
2005,1210,74.56666666666666,66.3,26.7,22.8,58.93333333333333,59.166666666666664,5.9,6.2,17.933333333333334,20.133333333333333,15.266666666666667,14.5,22.233333333333334,21.866666666666667,12.766666666666667,13.233333333333333,26.7,23.4,14.966666666666667,12.433333333333334,15.3,15.7,8.266666666666667,7.2,5.3,3.933333333333333,20.133333333333333,20.5,19,11,0.6333333333333333
2006,1210,71.85714285714286,72.10714285714286,26.392857142857142,24.464285714285715,57.42857142857143,55.535714285714285,5.5,5.928571428571429,14.25,17.25,13.571428571428571,17.25,20.357142857142858,25.142857142857142,13.357142857142858,11.607142857142858,23.857142857142858,21.178571428571427,14.678571428571429,15.857142857142858,17.821428571428573,15.428571428571429,8.714285714285714,8.607142857142858,4.142857142857143,2.6785714285714284,21.75,18.642857142857142,11,17,0.39285714285714285
2007,1210,79.09677419354838,69.51612903225806,29.35483870967742,23.451612903225808,59.61290322580645,52.96774193548387,6.387096774193548,6.193548387096774,17.06451612903226,18.548387096774192,14.0,16.419354838709676,20.483870967741936,23.419354838709676,13.67741935483871,10.548387096774194,22.612903225806452,19.70967741935484,15.483870967741936,14.03225806451613,15.870967741935484,17.387096774193548,10.0,7.064516129032258,3.5483870967741935,2.967741935483871,20.70967741935484,19.161290322580644,20,11,0.6451612903225806
2008,1210,77.5625,76.0,27.59375,25.125,58.53125,55.625,6.6875,6.71875,17.96875,19.875,15.6875,19.03125,22.40625,27.09375,11.59375,12.3125,22.375,22.40625,15.0,13.78125,15.3125,16.25,8.28125,7.59375,3.5,3.375,22.46875,20.96875,15,17,0.46875
2009,1210,71.2258064516129,71.48387096774194,26.29032258064516,24.806451612903224,60.25806451612903,59.61290322580645,5.129032258064516,6.483870967741935,15.870967741935484,20.0,13.516129032258064,15.387096774193548,21.451612903225808,22.677419354838708,13.03225806451613,12.387096774193548,26.032258064516128,24.483870967741936,14.903225806451612,13.806451612903226,16.838709677419356,16.225806451612904,8.258064516129032,8.67741935483871,4.967741935483871,2.7419354838709675,19.612903225806452,19.06451612903226,12,19,0.3870967741935484
2010,1210,72.51515151515152,66.0909090909091,26.303030303030305,22.848484848484848,57.878787878787875,59.81818181818182,6.0,6.545454545454546,16.363636363636363,20.96969696969697,13.909090909090908,13.848484848484848,21.666666666666668,20.757575757575758,13.696969696969697,13.969696969696969,26.545454545454547,22.0,13.757575757575758,13.090909090909092,16.333333333333332,15.06060606060606,7.757575757575758,7.909090909090909,5.484848484848484,3.303030303030303,18.666666666666668,19.12121212121212,21,12,0.6363636363636364
